HydroType,LC,ID,GroupType
0,13,GHCN_ASN00070072,test
0,10,GHCN_ASN00070080,test
0,10,GHCN_ASN00070082,test
0,10,GHCN_ASN00070084,test
0,10,GHCN_ASN00070093,test
0,10,GHCN_ASN00070112,test
0,10,GHCN_ASN00070119,test
0,10,GHCN_ASN00070131,test
0,10,GHCN_ASN00070147,test
0,10,GHCN_ASN00070153,test
0,1,GHCN_ASN00070214,test
0,10,GHCN_ASN00070233,test
0,13,GHCN_ASN00070255,test
0,10,GHCN_ASN00070264,test
0,13,GHCN_ASN00070278,test
0,10,GHCN_ASN00070321,test
0,10,GHCN_ASN00070328,test
0,10,GHCN_ASN00070336,test
0,10,GHCN_ASN00071000,test
0,10,GHCN_ASN00071005,test
0,1,GHCN_ASN00071041,test
0,10,GHCN_ASN00071068,test
0,10,GHCN_ASN00072024,test
0,12,GHCN_ASN00072042,test
0,10,GHCN_ASN00072050,test
0,10,GHCN_ASN00072053,test
0,12,GHCN_ASN00072078,test
0,10,GHCN_ASN00072089,test
0,12,GHCN_ASN00072142,test
0,9,GHCN_ASN00072161,test
0,10,GHCN_ASN00073000,test
0,12,GHCN_ASN00073127,test
0,12,GHCN_ASN00073151,test
0,10,GHCN_ASN00074000,test
0,12,GHCN_ASN00074002,test
0,10,GHCN_ASN00074006,test
0,12,GHCN_ASN00074007,test
0,10,GHCN_ASN00074009,test
0,12,GHCN_ASN00074033,test
0,10,GHCN_ASN00074055,test
0,11,GHCN_ASN00074081,test
0,10,GHCN_ASN00074088,test
0,12,GHCN_ASN00074100,test
0,12,GHCN_ASN00074104,test
0,12,GHCN_ASN00074188,test
0,12,GHCN_ASN00074208,test
0,12,GHCN_ASN00074237,test
0,10,GHCN_ASN00074249,test
0,10,GHCN_ASN00074256,test
0,12,GHCN_ASN00074259,test
0,10,GHCN_ASN00074262,test
0,10,GHCN_ASN00074267,test
0,10,GHCN_ASN00075004,test
0,10,GHCN_ASN00075039,test
0,10,GHCN_ASN00075049,test
0,10,GHCN_ASN00075050,test
0,10,GHCN_ASN00075056,test
0,10,GHCN_ASN00075069,test
0,10,GHCN_ASN00075071,test
0,10,GHCN_ASN00075075,test
0,10,GHCN_ASN00075173,test
0,10,GHCN_ASN00076015,test
0,10,GHCN_ASN00076018,test
0,7,GHCN_ASN00076044,test
0,10,GHCN_ASN00076050,test
0,10,GHCN_ASN00076051,test
0,9,GHCN_ASN00076052,test
0,10,GHCN_ASN00076064,test
0,10,GHCN_ASN00076069,test
0,10,GHCN_ASN00076103,test
0,10,GHCN_ASN00077010,test
0,10,GHCN_ASN00077025,test
0,10,GHCN_ASN00077048,test
0,12,GHCN_ASN00078072,test
0,12,GHCN_ASN00078078,test
0,10,GHCN_ASN00078086,test
0,12,GHCN_ASN00079008,test
0,10,GHCN_ASN00079014,test
0,12,GHCN_ASN00079017,test
0,10,GHCN_ASN00079031,test
0,12,GHCN_ASN00079032,test
0,12,GHCN_ASN00079036,test
0,12,GHCN_ASN00079075,test
0,10,GHCN_ASN00079097,test
0,10,GHCN_ASN00079099,test
0,12,GHCN_ASN00079100,test
0,10,GHCN_ASN00079107,test
0,10,GHCN_ASN00080004,test
0,12,GHCN_ASN00080009,test
0,10,GHCN_ASN00080023,test
0,10,GHCN_ASN00080024,test
0,10,GHCN_ASN00080036,test
0,12,GHCN_ASN00080039,test
0,9,GHCN_ASN00080056,test
0,12,GHCN_ASN00080128,test
0,10,GHCN_ASN00081000,test
0,10,GHCN_ASN00081002,test
0,12,GHCN_ASN00081008,test
0,10,GHCN_ASN00081020,test
0,10,GHCN_ASN00081033,test
0,10,GHCN_ASN00081035,test
0,9,GHCN_ASN00081049,test
0,12,GHCN_ASN00081058,test
0,12,GHCN_ASN00081087,test
0,12,GHCN_ASN00081092,test
0,10,GHCN_ASN00081120,test
0,10,GHCN_ASN00081123,test
0,12,GHCN_ASN00081124,test
0,10,GHCN_ASN00081125,test
0,12,GHCN_ASN00081127,test
0,10,GHCN_ASN00082015,test
0,10,GHCN_ASN00082045,test
0,10,GHCN_ASN00082046,test
0,10,GHCN_ASN00082049,test
0,10,GHCN_ASN00082058,test
0,10,GHCN_ASN00082061,test
0,2,GHCN_ASN00082068,test
0,10,GHCN_ASN00082083,test
0,10,GHCN_ASN00082103,test
0,10,GHCN_ASN00082109,test
0,10,GHCN_ASN00082113,test
0,10,GHCN_ASN00082127,test
0,5,GHCN_ASN00082142,test
0,5,GHCN_ASN00082144,test
0,10,GHCN_ASN00082147,test
0,10,GHCN_ASN00082153,test
0,10,GHCN_ASN00082157,test
0,10,GHCN_ASN00082158,test
0,1,GHCN_ASN00083000,test
0,8,GHCN_ASN00083001,test
0,13,GHCN_ASN00083019,test
0,10,GHCN_ASN00083031,test
0,2,GHCN_ASN00083058,test
0,9,GHCN_ASN00083067,test
0,2,GHCN_ASN00083083,test
0,10,GHCN_ASN00083085,test
0,9,GHCN_ASN00084025,test
0,2,GHCN_ASN00084028,test
0,2,GHCN_ASN00084039,test
0,2,GHCN_ASN00084122,test
0,2,GHCN_ASN00084143,test
0,2,GHCN_ASN00084144,test
0,10,GHCN_ASN00084147,test
0,10,GHCN_ASN00084148,test
0,13,GHCN_ASN00084150,test
0,2,GHCN_ASN00085007,test
0,1,GHCN_ASN00085021,test
0,2,GHCN_ASN00085059,test
0,9,GHCN_ASN00085084,test
0,2,GHCN_ASN00085091,test
0,10,GHCN_ASN00085093,test
0,10,GHCN_ASN00085167,test
0,10,GHCN_ASN00085178,test
0,2,GHCN_ASN00085179,test
0,9,GHCN_ASN00085200,test
0,10,GHCN_ASN00085227,test
0,10,GHCN_ASN00085270,test
0,2,GHCN_ASN00085276,test
0,2,GHCN_ASN00085277,test
0,2,GHCN_ASN00085278,test
0,10,GHCN_ASN00085279,test
0,10,GHCN_ASN00085280,test
0,2,GHCN_ASN00085282,test
0,1,GHCN_ASN00085291,test
0,1,GHCN_ASN00085303,test
0,2,GHCN_ASN00085305,test
0,13,GHCN_ASN00086018,test
0,10,GHCN_ASN00086036,test
0,9,GHCN_ASN00086059,test
0,9,GHCN_ASN00086068,test
0,13,GHCN_ASN00086074,test
0,2,GHCN_ASN00086076,test
0,13,GHCN_ASN00086096,test
0,10,GHCN_ASN00086105,test
0,2,GHCN_ASN00086117,test
0,9,GHCN_ASN00086119,test
0,2,GHCN_ASN00086142,test
0,13,GHCN_ASN00086305,test
0,13,GHCN_ASN00086347,test
0,2,GHCN_ASN00086358,test
0,13,GHCN_ASN00086379,test
0,9,GHCN_ASN00086383,test
0,10,GHCN_ASN00087009,test
0,10,GHCN_ASN00087033,test
0,13,GHCN_ASN00087034,test
0,9,GHCN_ASN00087118,test
0,9,GHCN_ASN00087130,test
0,2,GHCN_ASN00087171,test
0,13,GHCN_ASN00087178,test
0,10,GHCN_ASN00088013,test
0,10,GHCN_ASN00088019,test
0,10,GHCN_ASN00088021,test
0,10,GHCN_ASN00088032,test
0,10,GHCN_ASN00088037,test
0,10,GHCN_ASN00088042,test
0,10,GHCN_ASN00088043,test
0,10,GHCN_ASN00088056,test
0,9,GHCN_ASN00088059,test
0,2,GHCN_ASN00088103,test
0,10,GHCN_ASN00088113,test
0,10,GHCN_ASN00088124,test
0,10,GHCN_ASN00088137,test
0,9,GHCN_ASN00089009,test
0,12,GHCN_ASN00089082,test
0,12,GHCN_ASN00089084,test
0,10,GHCN_ASN00089085,test
0,10,GHCN_ASN00089110,test
0,9,GHCN_ASN00089111,test
0,2,GHCN_ASN00090006,test
0,2,GHCN_ASN00090013,test
0,9,GHCN_ASN00090019,test
0,9,GHCN_ASN00090021,test
0,9,GHCN_ASN00090024,test
0,9,GHCN_ASN00090034,test
0,9,GHCN_ASN00090045,test
0,9,GHCN_ASN00090070,test
0,8,GHCN_ASN00090071,test
0,12,GHCN_ASN00090085,test
0,9,GHCN_ASN00090138,test
0,10,GHCN_ASN00090164,test
0,9,GHCN_ASN00090171,test
0,9,GHCN_ASN00090181,test
0,10,GHCN_ASN00090182,test
0,2,GHCN_ASN00090187,test
0,10,GHCN_ASN00090191,test
0,9,GHCN_ASN00091022,test
0,10,GHCN_ASN00091039,test
0,2,GHCN_ASN00091040,test
0,9,GHCN_ASN00091041,test
0,2,GHCN_ASN00091060,test
0,10,GHCN_ASN00091065,test
0,13,GHCN_ASN00091072,test
0,9,GHCN_ASN00091086,test
0,10,GHCN_ASN00091088,test
0,8,GHCN_ASN00091109,test
0,10,GHCN_ASN00091126,test
0,2,GHCN_ASN00091156,test
0,10,GHCN_ASN00091173,test
0,2,GHCN_ASN00091223,test
0,9,GHCN_ASN00091227,test
0,11,GHCN_ASN00091245,test
0,2,GHCN_ASN00091271,test
0,8,GHCN_ASN00091290,test
0,9,GHCN_ASN00091303,test
0,9,GHCN_ASN00091312,test
0,9,GHCN_ASN00091315,test
0,10,GHCN_ASN00091319,test
0,2,GHCN_ASN00091340,test
0,10,GHCN_ASN00092009,test
0,11,GHCN_ASN00092010,test
0,2,GHCN_ASN00092011,test
0,2,GHCN_ASN00092024,test
0,2,GHCN_ASN00092030,test
0,9,GHCN_ASN00092040,test
0,9,GHCN_ASN00092044,test
0,8,GHCN_ASN00092051,test
0,9,GHCN_ASN00092067,test
0,11,GHCN_ASN00092079,test
0,2,GHCN_ASN00092106,test
0,2,GHCN_ASN00092111,test
0,9,GHCN_ASN00092128,test
0,2,GHCN_ASN00092130,test
0,8,GHCN_ASN00092131,test
0,2,GHCN_ASN00092134,test
0,9,GHCN_ASN00093007,test
0,9,GHCN_ASN00093035,test
0,2,GHCN_ASN00093049,test
0,9,GHCN_ASN00093051,test
0,10,GHCN_ASN00093052,test
0,10,GHCN_ASN00094001,test
0,10,GHCN_ASN00094008,test
0,2,GHCN_ASN00094020,test
0,9,GHCN_ASN00094025,test
0,17,GHCN_ASN00094043,test
0,2,GHCN_ASN00094048,test
0,8,GHCN_ASN00094061,test
0,9,GHCN_ASN00094090,test
0,9,GHCN_ASN00094091,test
0,2,GHCN_ASN00094098,test
0,2,GHCN_ASN00094104,test
0,9,GHCN_ASN00094149,test
0,11,GHCN_ASN00094161,test
0,2,GHCN_ASN00094179,test
0,13,GHCN_ASN00094210,test
0,2,GHCN_ASN00094214,test
0,1,GHCN_ASN00094223,test
0,11,GHCN_ASN00094236,test
0,2,GHCN_ASN00094237,test
0,10,GHCN_ASN00095001,test
0,9,GHCN_ASN00095005,test
0,9,GHCN_ASN00095048,test
0,2,GHCN_ASN00095064,test
0,2,GHCN_ASN00095074,test
0,1,GHCN_ASN00096023,test
0,2,GHCN_ASN00096077,test
0,2,GHCN_ASN00097014,test
0,2,GHCN_ASN00097053,test
0,11,GHCN_ASN00097080,test
0,10,GHCN_ASN00097083,test
0,2,GHCN_ASN00099000,test
0,8,GHCN_ASN00099023,test
0,2,GHCN_ASN00109501,test
0,13,GHCN_AU000005901,test
0,13,GHCN_AU000006306,test
0,13,GHCN_BC000068032,test
0,10,GHCN_BC008382520,test
0,12,GHCN_BOM00026643,test
0,13,GHCN_BOM00026666,test
0,12,GHCN_BOM00026832,test
0,12,GHCN_BOM00026855,test
0,10,GHCN_BOM00026878,test
0,5,GHCN_BOM00026961,test
0,9,GHCN_CA001011500,test
0,9,GHCN_CA001015628,test
0,1,GHCN_CA001016940,test
0,1,GHCN_CA001017230,test
0,2,GHCN_CA001018605,test
0,1,GHCN_CA001018611,test
0,10,GHCN_CA001018620,test
0,17,GHCN_CA001021330,test
0,17,GHCN_CA001023462,test
0,1,GHCN_CA001026270,test
0,1,GHCN_CA001026562,test
0,1,GHCN_CA001026565,test
0,11,GHCN_CA001031402,test
0,11,GHCN_CA001032730,test
0,1,GHCN_CA001035614,test
0,17,GHCN_CA001036572,test
0,17,GHCN_CA001037553,test
0,1,GHCN_CA001037899,test
0,1,GHCN_CA001038205,test
0,1,GHCN_CA001038332,test
0,1,GHCN_CA00104090R,test
0,11,GHCN_CA001045100,test
0,1,GHCN_CA001046391,test
0,1,GHCN_CA001047172,test
0,17,GHCN_CA001060080,test
0,17,GHCN_CA001062646,test
0,17,GHCN_CA001063298,test
0,17,GHCN_CA001063461,test
0,9,GHCN_CA001064321,test
0,8,GHCN_CA001077499,test
0,5,GHCN_CA00107G879,test
0,8,GHCN_CA001092120,test
0,8,GHCN_CA00109E7R6,test
0,10,GHCN_CA001100120,test
0,1,GHCN_CA001100881,test
0,1,GHCN_CA001101158,test
0,13,GHCN_CA001101889,test
0,5,GHCN_CA001106PF7,test
0,11,GHCN_CA001126070,test
0,10,GHCN_CA001128553,test
0,12,GHCN_CA001128582,test
0,1,GHCN_CA001145460,test
0,10,GHCN_CA001153034,test
0,8,GHCN_CA001157630,test
0,8,GHCN_CA001158692,test
0,8,GHCN_CA00116C8P0,test
0,1,GHCN_CA001173242,test
0,1,GHCN_CA00117CA90,test
0,8,GHCN_CA001183090,test
0,10,GHCN_CA001188020,test
0,8,GHCN_CA001200560,test
0,8,GHCN_CA002101095,test
0,8,GHCN_CA002101200,test
0,10,GHCN_CA002202200,test
0,10,GHCN_CA002300500,test
0,10,GHCN_CA002300902,test
0,10,GHCN_CA002301000,test
0,11,GHCN_CA002303401,test
0,10,GHCN_CA002403204,test
0,12,GHCN_CA003010815,test
0,12,GHCN_CA003010978,test
0,12,GHCN_CA003011240,test
0,12,GHCN_CA003011815,test
0,12,GHCN_CA003011953,test
0,13,GHCN_CA003012208,test
0,11,GHCN_CA003012275,test
0,12,GHCN_CA003013640,test
0,12,GHCN_CA003014195,test
0,12,GHCN_CA003015676,test
0,8,GHCN_CA003016505,test
0,13,GHCN_CA00301FFNJ,test
0,12,GHCN_CA003024962,test
0,10,GHCN_CA003025243,test
0,12,GHCN_CA003026479,test
0,12,GHCN_CA003030450,test
0,10,GHCN_CA003030540,test
0,12,GHCN_CA003031640,test
0,12,GHCN_CA003036360,test
0,10,GHCN_CA003065475,test
0,1,GHCN_CA00306A009,test
0,12,GHCN_CA003072525,test
0,5,GHCN_CA003075937,test
0,12,GHCN_CA003076680,test
0,8,GHCN_CA003081680,test
0,12,GHCN_CA004010879,test
0,12,GHCN_CA004012400,test
0,12,GHCN_CA004013480,test
0,12,GHCN_CA004013660,test
0,12,GHCN_CA004014870,test
0,12,GHCN_CA004015800,test
0,10,GHCN_CA004016842,test
0,12,GHCN_CA004019082,test
0,12,GHCN_CA004020560,test
0,12,GHCN_CA004028060,test
0,12,GHCN_CA004031844,test
0,10,GHCN_CA004031999,test
0,13,GHCN_CA004055736,test
0,8,GHCN_CA004063623,test
0,8,GHCN_CA004064150,test
0,12,GHCN_CA004086001,test
0,12,GHCN_CA005010191,test
0,12,GHCN_CA005012469,test
0,12,GHCN_CA005021695,test
0,12,GHCN_CA005022051,test
0,11,GHCN_CA005030984,test
0,8,GHCN_CA005031111,test
0,17,GHCN_CA005031320,test
0,12,GHCN_CA005040166,test
0,12,GHCN_CA005040985,test
0,8,GHCN_CA005040FJ3,test
0,9,GHCN_CA005062840,test
0,8,GHCN_CA006037775,test
0,13,GHCN_CA006048266,test
0,8,GHCN_CA006061361,test
0,8,GHCN_CA006068150,test
0,10,GHCN_CA006073980,test
0,9,GHCN_CA006110470,test
0,14,GHCN_CA006111769,test
0,8,GHCN_CA006115669,test
0,16,GHCN_CA006116257,test
0,10,GHCN_CA006117684,test
0,9,GHCN_CA006117700,test
0,9,GHCN_CA006119500,test
0,11,GHCN_CA006132470,test
0,14,GHCN_CA006133055,test
0,13,GHCN_CA006142402,test
0,12,GHCN_CA006144239,test
0,13,GHCN_CA006149625,test
0,17,GHCN_CA006150689,test
0,12,GHCN_CA006152695,test
0,9,GHCN_CA006153301,test
0,13,GHCN_CA006155875,test
0,13,GHCN_CA006157012,test
0,5,GHCN_CA006163171,test
0,5,GHCN_CA00616I001,test
0,13,GHCN_CA007014160,test
0,4,GHCN_CA007016816,test
0,13,GHCN_CA00701Q004,test
0,12,GHCN_CA007020305,test
0,4,GHCN_CA007020828,test
0,12,GHCN_CA007022320,test
0,8,GHCN_CA007022720,test
0,8,GHCN_CA007023075,test
0,9,GHCN_CA007024254,test
0,12,GHCN_CA007024627,test
0,17,GHCN_CA007026040,test
0,9,GHCN_CA007026612,test
0,12,GHCN_CA007026734,test
0,8,GHCN_CA007027248,test
0,8,GHCN_CA007027516,test
0,12,GHCN_CA007027540,test
0,12,GHCN_CA007027588,test
0,8,GHCN_CA007027656,test
0,10,GHCN_CA007027660,test
0,12,GHCN_CA007027783,test
0,4,GHCN_CA007028292,test
0,10,GHCN_CA007028441,test
0,8,GHCN_CA007028442,test
0,4,GHCN_CA007030310,test
0,12,GHCN_CA007034365,test
0,5,GHCN_CA007042840,test
0,8,GHCN_CA007043019,test
0,8,GHCN_CA00704FEG0,test
0,13,GHCN_CA007050145,test
0,9,GHCN_CA007053KGR,test
0,5,GHCN_CA007056930,test
0,17,GHCN_CA00705S002,test
0,12,GHCN_CA007063690,test
0,11,GHCN_CA00706I155,test
0,8,GHCN_CA007075800,test
0,13,GHCN_CA00707DBD4,test
0,9,GHCN_CA007093716,test
0,8,GHCN_CA00709CEE9,test
0,8,GHCN_CA008100503,test
0,5,GHCN_CA008102275,test
0,8,GHCN_CA008104928,test
0,10,GHCN_CA008201390,test
0,13,GHCN_CA008202000,test
0,8,GHCN_CA008203230,test
0,5,GHCN_CA008204453,test
0,5,GHCN_CA008204800,test
0,10,GHCN_CA008205700,test
0,12,GHCN_CA008300300,test
0,9,GHCN_CA008300425,test
0,10,GHCN_CA008300497,test
0,11,GHCN_CA008300590,test
0,9,GHCN_CA008401000,test
0,8,GHCN_CA008401298,test
0,17,GHCN_CA008401538,test
0,8,GHCN_CA008402071,test
0,8,GHCN_CA008403851,test
0,8,GHCN_CA008404234,test
0,17,GHCN_CA008501100,test
0,8,GHCN_CA008504175,test
0,13,GHCN_CHM00050632,test
0,10,GHCN_CHM00051379,test
0,10,GHCN_CHM00051431,test
0,13,GHCN_CHM00051811,test
0,10,GHCN_CHM00051828,test
0,13,GHCN_CHM00052418,test
0,13,GHCN_CHM00052681,test
0,13,GHCN_CHM00053276,test
0,13,GHCN_CHM00053391,test
0,13,GHCN_CHM00053863,test
0,13,GHCN_CHM00054236,test
0,13,GHCN_CHM00054324,test
0,13,GHCN_CHM00054342,test
0,13,GHCN_CHM00054618,test
0,10,GHCN_CHM00056029,test
0,10,GHCN_CHM00056033,test
0,10,GHCN_CHM00056080,test
0,4,GHCN_CHM00056172,test
0,13,GHCN_CHM00056954,test
0,13,GHCN_CHM00057083,test
0,13,GHCN_CHM00057127,test
0,13,GHCN_CHM00057237,test
0,9,GHCN_CHM00057494,test
0,9,GHCN_CHM00057633,test
0,13,GHCN_CHM00058424,test
0,13,GHCN_CHM00058527,test
0,13,GHCN_CHM00059254,test
0,13,GHCN_CHM00059293,test
0,12,GHCN_CHM00059431,test
0,8,GHCN_CQC00914080,test
0,10,GHCN_CQC00914855,test
0,13,GHCN_DA000030370,test
0,9,GHCN_EIE00107808,test
0,12,GHCN_ENE00174999,test
0,10,GHCN_ENE00175087,test
0,8,GHCN_FI000002401,test
0,9,GHCN_FI000007501,test
0,17,GHCN_FIE00141890,test
0,8,GHCN_FIE00142060,test
0,13,GHCN_FIE00142080,test
0,13,GHCN_FIE00142226,test
0,17,GHCN_FIE00142486,test
0,8,GHCN_FIE00142536,test
0,10,GHCN_FIE00142586,test
0,10,GHCN_FIE00142611,test
0,1,GHCN_FIE00142871,test
0,8,GHCN_FIE00143041,test
0,8,GHCN_FIE00143056,test
0,8,GHCN_FIE00143131,test
0,8,GHCN_FIE00143301,test
0,17,GHCN_FIE00143316,test
0,12,GHCN_FIE00143341,test
0,8,GHCN_FIE00143381,test
0,8,GHCN_FIE00143496,test
0,8,GHCN_FIE00143691,test
0,5,GHCN_FIE00143822,test
0,8,GHCN_FIE00143897,test
0,1,GHCN_FIE00144132,test
0,8,GHCN_FIE00144742,test
0,13,GHCN_FIE00144782,test
0,5,GHCN_FIE00144802,test
0,8,GHCN_FIE00144842,test
0,5,GHCN_FIE00145042,test
0,8,GHCN_FIE00145052,test
0,8,GHCN_FIE00145122,test
0,8,GHCN_FIE00145207,test
0,8,GHCN_FIE00145487,test
0,8,GHCN_FIE00145502,test
0,8,GHCN_FIE00145702,test
0,8,GHCN_FIE00145742,test
0,8,GHCN_FIE00145772,test
0,8,GHCN_FIE00145902,test
0,8,GHCN_FIE00146042,test
0,8,GHCN_FIE00146087,test
0,8,GHCN_FIE00146207,test
0,10,GHCN_FIE00146333,test
0,9,GHCN_FIE00146343,test
0,8,GHCN_FIE00146363,test
0,9,GHCN_FIE00146423,test
0,9,GHCN_FIE00146458,test
0,9,GHCN_FIE00146498,test
0,9,GHCN_FIE00146578,test
0,9,GHCN_FIE00146598,test
0,9,GHCN_FIE00146798,test
0,17,GHCN_FMC00914585,test
0,11,GHCN_FMC00914761,test
0,17,GHCN_FMW00040504,test
0,13,GHCN_FR000007150,test
0,13,GHCN_FR000007190,test
0,13,GHCN_FRE00104052,test
0,12,GHCN_FRE00104072,test
0,12,GHCN_FRE00104088,test
0,11,GHCN_FRE00171623,test
0,9,GHCN_FRE00171632,test
0,11,GHCN_FRE00171640,test
0,13,GHCN_GG000037308,test
0,13,GHCN_GM000001474,test
0,13,GHCN_GM000004204,test
0,9,GHCN_GME00102193,test
0,13,GHCN_GME00102252,test
0,12,GHCN_GME00102284,test
0,12,GHCN_GME00102308,test
0,12,GHCN_GME00102340,test
0,5,GHCN_GME00102348,test
0,13,GHCN_GME00102380,test
0,12,GHCN_GME00102396,test
0,13,GHCN_GME00111474,test
0,12,GHCN_GME00120970,test
0,12,GHCN_GME00120994,test
0,12,GHCN_GME00121078,test
0,13,GHCN_GME00121150,test
0,12,GHCN_GME00121210,test
0,14,GHCN_GME00121546,test
0,10,GHCN_GME00121834,test
0,9,GHCN_GME00121846,test
0,12,GHCN_GME00121990,test
0,13,GHCN_GME00122002,test
0,12,GHCN_GME00122038,test
0,12,GHCN_GME00122122,test
0,5,GHCN_GME00122422,test
0,13,GHCN_GME00122458,test
0,12,GHCN_GME00122494,test
0,12,GHCN_GME00122902,test
0,12,GHCN_GME00122938,test
0,13,GHCN_GME00123178,test
0,12,GHCN_GME00123370,test
0,10,GHCN_GME00123466,test
0,12,GHCN_GME00123574,test
0,13,GHCN_GME00123646,test
0,13,GHCN_GME00123946,test
0,8,GHCN_GME00124102,test
0,13,GHCN_GME00124318,test
0,5,GHCN_GME00124330,test
0,9,GHCN_GME00124594,test
0,12,GHCN_GME00124762,test
0,12,GHCN_GME00124930,test
0,12,GHCN_GME00125074,test
0,9,GHCN_GME00125230,test
0,8,GHCN_GME00125338,test
0,10,GHCN_GME00125446,test
0,9,GHCN_GME00125458,test
0,9,GHCN_GME00125602,test
0,9,GHCN_GME00125806,test
0,9,GHCN_GME00125914,test
0,12,GHCN_GME00125974,test
0,13,GHCN_GME00126022,test
0,13,GHCN_GME00126082,test
0,12,GHCN_GME00126154,test
0,14,GHCN_GME00126226,test
0,14,GHCN_GME00126322,test
0,13,GHCN_GME00126490,test
0,13,GHCN_GME00126586,test
0,9,GHCN_GME00126778,test
0,5,GHCN_GME00126838,test
0,9,GHCN_GME00126910,test
0,10,GHCN_GME00127138,test
0,13,GHCN_GME00127702,test
0,13,GHCN_GME00127954,test
0,12,GHCN_GME00128002,test
0,12,GHCN_GME00128110,test
0,10,GHCN_GME00128266,test
0,1,GHCN_GME00128494,test
0,9,GHCN_GME00128542,test
0,12,GHCN_GME00128866,test
0,10,GHCN_GME00128914,test
0,9,GHCN_GME00129046,test
0,13,GHCN_GME00129118,test
0,9,GHCN_GME00129214,test
0,10,GHCN_GME00129226,test
0,13,GHCN_GME00129550,test
0,5,GHCN_GME00129742,test
0,13,GHCN_GME00130102,test
0,12,GHCN_GME00130186,test
0,10,GHCN_GME00130210,test
0,12,GHCN_GME00130258,test
0,13,GHCN_GME00130378,test
0,5,GHCN_GME00130486,test
0,12,GHCN_GME00130534,test
0,9,GHCN_GME00130570,test
0,10,GHCN_GME00130630,test
0,12,GHCN_GME00130726,test
0,12,GHCN_GME00130870,test
0,9,GHCN_GME00130906,test
0,5,GHCN_GME00131002,test
0,12,GHCN_GME00131050,test
0,13,GHCN_GME00131290,test
0,14,GHCN_GME00131350,test
0,10,GHCN_GME00131386,test
0,12,GHCN_GME00131410,test
0,12,GHCN_GME00131422,test
0,12,GHCN_GME00131458,test
0,12,GHCN_GME00131794,test
0,12,GHCN_GME00131830,test
0,13,GHCN_GME00131842,test
0,5,GHCN_GME00132010,test
0,12,GHCN_GME00132022,test
0,12,GHCN_GME00132130,test
0,10,GHCN_GME00132166,test
0,12,GHCN_GME00132226,test
0,12,GHCN_GME00132526,test
0,9,GHCN_GME00132550,test
0,10,GHCN_GME00132682,test
0,12,GHCN_GME00132814,test
0,12,GHCN_GMM00010253,test
0,9,GHCN_GMM00010321,test
0,12,GHCN_GMM00010424,test
0,5,GHCN_GMM00010724,test
0,13,GHCN_GMM00010761,test
0,9,GHCN_GMM00010827,test
0,12,GHCN_GMM00010863,test
0,13,GHCN_GMM00010963,test
0,13,GHCN_GMW00034068,test
0,12,GHCN_GQC00914468,test
0,12,GHCN_GQW00041415,test
0,13,GHCN_GR000016648,test
0,13,GHCN_HRE00105182,test
0,8,GHCN_HRE00105189,test
0,12,GHCN_HRE00105203,test
0,13,GHCN_HRE00105217,test
0,8,GHCN_HRE00105227,test
0,9,GHCN_HRE00155185,test
0,8,GHCN_HRE00155402,test
0,12,GHCN_HUE00152455,test
0,12,GHCN_IN001120100,test
0,14,GHCN_IN003050401,test
0,10,GHCN_IN011150300,test
0,13,GHCN_IN011170400,test
0,12,GHCN_IN012041000,test
0,10,GHCN_IN020031700,test
0,13,GHCN_IN022021900,test
0,12,GHCN_IN023351400,test
0,13,GHCN_IS000004640,test
0,13,GHCN_IS000006771,test
0,13,GHCN_ISE00105694,test
0,13,GHCN_IT000016320,test
0,17,GHCN_JA000047405,test
0,13,GHCN_JA000047407,test
0,13,GHCN_JA000047420,test
0,17,GHCN_JA000047428,test
0,13,GHCN_JA000047433,test
0,13,GHCN_JA000047582,test
0,13,GHCN_JA000047590,test
0,17,GHCN_JA000047602,test
0,13,GHCN_JA000047610,test
0,13,GHCN_JA000047620,test
0,13,GHCN_JA000047632,test
0,13,GHCN_JA000047654,test
0,2,GHCN_JA000047677,test
0,9,GHCN_JA000047678,test
0,4,GHCN_JA000047690,test
0,13,GHCN_JA000047759,test
0,13,GHCN_JA000047761,test
0,13,GHCN_JA000047762,test
0,13,GHCN_JA000047765,test
0,2,GHCN_JA000047776,test
0,13,GHCN_JA000047777,test
0,13,GHCN_JA000047780,test
0,13,GHCN_JA000047784,test
0,13,GHCN_JA000047823,test
0,13,GHCN_JA000047827,test
0,17,GHCN_JA000047838,test
0,12,GHCN_JA000047843,test
0,13,GHCN_JA000047887,test
0,13,GHCN_JA000047895,test
0,12,GHCN_JA000047929,test
0,13,GHCN_JA000047936,test
0,13,GHCN_KE000063723,test
0,12,GHCN_LOE00116344,test
0,10,GHCN_MG000044218,test
0,13,GHCN_MG000044231,test
0,10,GHCN_MG000044288,test
0,10,GHCN_MOE00147755,test
0,9,GHCN_MP000061988,test
0,12,GHCN_MXM00076040,test
0,7,GHCN_MXM00076390,test
0,7,GHCN_MXM00076402,test
0,13,GHCN_MXM00076491,test
0,13,GHCN_MXM00076593,test
0,10,GHCN_MXM00076698,test
0,12,GHCN_MXN00001022,test
0,7,GHCN_MXN00001026,test
0,10,GHCN_MXN00001034,test
0,10,GHCN_MXN00001085,test
0,10,GHCN_MXN00001089,test
0,13,GHCN_MXN00001098,test
0,12,GHCN_MXN00001102,test
0,10,GHCN_MXN00006003,test
0,13,GHCN_MXN00006005,test
